items,count,total,rnd,customer,age,city,paymentType
"soda,chocolate",2,274,4,Adel,50,Alexandria,Cash
frozen meals,1,2060,2,Mohamed,25,Alexandria,Cash
"pastry,soda",2,1239,4,Adel,50,Alexandria,Cash
"brown bread,bottled water",2,1677,10,Samy,55,Alexandria,Cash
"hamburger meat,other vegetables,frozen vegetables,frozen meals,cat food,fruit/vegetable juice",6,1153,2,Mohamed,25,Alexandria,Credit
"whole milk,seasonal products,shopping bags",3,2061,4,Adel,50,Alexandria,Cash
"beef,root vegetables,other vegetables,margarine,salty snack,waffles,specialty chocolate,kitchen towels,newspapers",9,1692,10,Samy,55,Alexandria,Credit
misc. beverages,1,1613,2,Mohamed,25,Alexandria,Credit
"frankfurter,beef,brown bread,margarine,soda,candy",6,2266,2,Mohamed,25,Alexandria,Credit
"pip fruit,zwieback,salty snack,cake bar,specialty bar",5,124,10,Samy,55,Alexandria,Cash
pastry,1,448,2,Mohamed,25,Alexandria,Cash
cat food,1,965,2,Mohamed,25,Alexandria,Credit
"bottled beer,liquor,red/blush wine",3,439,2,Mohamed,25,Alexandria,Cash
"hamburger meat,photo/film",2,2340,4,Adel,50,Alexandria,Cash
"bottled water,soda",2,149,4,Adel,50,Alexandria,Cash
"sausage,whole milk,rolls/buns",3,471,2,Mohamed,25,Alexandria,Cash
waffles,1,2277,2,Mohamed,25,Alexandria,Cash
"root vegetables,whole milk,hard cheese,candy",4,406,10,Samy,55,Alexandria,Cash
"finished products,pip fruit,frozen potato products,soda",4,2159,10,Samy,55,Alexandria,Credit
"hamburger meat,whole milk,canned vegetables,soda",4,1997,10,Samy,55,Alexandria,Credit
canned beer,1,1550,4,Adel,50,Alexandria,Credit
pip fruit,1,2341,2,Mohamed,25,Alexandria,Credit
pot plants,1,2140,2,Mohamed,25,Alexandria,Cash
"pork,whole milk",2,1594,4,Adel,50,Alexandria,Cash
newspapers,1,1831,10,Samy,55,Alexandria,Credit
frozen meals,1,1923,2,Mohamed,25,Alexandria,Credit
soda,1,509,2,Mohamed,25,Alexandria,Cash
"butter,ice cream,margarine,soda",4,2327,2,Mohamed,25,Alexandria,Credit
"whole milk,rolls/buns,salty snack,chocolate,newspapers",5,1618,2,Mohamed,25,Alexandria,Cash
"sausage,meat,whole milk,rolls/buns,bottled beer",5,1805,10,Samy,55,Alexandria,Credit
bottled beer,1,1840,2,Mohamed,25,Alexandria,Credit
bottled beer,1,1527,2,Mohamed,25,Alexandria,Cash
"frankfurter,other vegetables,mustard,soda,napkins,light bulbs",6,841,10,Samy,55,Alexandria,Credit
"citrus fruit,tropical fruit,ice cream",3,2073,10,Samy,55,Alexandria,Cash
"berries,root vegetables,herbs,other vegetables,whole milk,curd,cream cheese ,cereals,long life bakery product,waffles,shopping bags",11,1591,10,Samy,55,Alexandria,Credit
"pork,beef,frozen vegetables,frozen meals,potato products,margarine,napkins,cookware",8,2068,4,Adel,50,Alexandria,Cash
"citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,hard cheese,specialty cheese,dog food,bottled water,newspapers",12,734,2,Mohamed,25,Alexandria,Credit
"frankfurter,beef,pip fruit,whole milk,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,flour,margarine,canned vegetables,pickled vegetables,coffee,bottled water,soda,misc. beverages,fruit/vegetable juice,salty snack,waffles,pot plants",20,1837,2,Mohamed,25,Alexandria,Credit
pip fruit,1,1158,2,Mohamed,25,Alexandria,Cash
canned beer,1,1861,2,Mohamed,25,Alexandria,Credit
"other vegetables,dessert,candy,abrasive cleaner,dishes,cling film/bags,candles",7,783,2,Mohamed,25,Alexandria,Credit
root vegetables,1,2402,10,Samy,55,Alexandria,Cash
specialty bar,1,1681,10,Samy,55,Alexandria,Credit
"sausage,ham,grapes,other vegetables,bottled water,misc. beverages,brandy,shopping bags",8,1671,4,Adel,50,Alexandria,Credit
"pip fruit,grapes,whole milk,yogurt,spread cheese,brown bread,semi-finished bread,rice,pickled vegetables,bottled beer,newspapers,pot plants",12,1771,2,Mohamed,25,Alexandria,Credit
"chicken,pork,frozen vegetables,soda",4,195,2,Mohamed,25,Alexandria,Credit
"citrus fruit,tropical fruit,other vegetables,whole milk,butter,yogurt,whipped/sour cream,soft cheese,sliced cheese,hard cheese,roll products ,margarine,soda,misc. beverages,fruit/vegetable juice,chocolate,newspapers",17,1806,10,Samy,55,Alexandria,Credit
"sausage,other vegetables",2,833,10,Samy,55,Alexandria,Cash
"frankfurter,curd cheese",2,669,10,Samy,55,Alexandria,Cash
soda,1,1661,4,Adel,50,Alexandria,Cash
"sausage,citrus fruit,whole milk,UHT-milk,specialty cheese,frozen vegetables,tea,bottled water,fruit/vegetable juice",9,1175,4,Adel,50,Alexandria,Credit
"cereals,specialty chocolate,pot plants",3,428,2,Mohamed,25,Alexandria,Cash
"misc. beverages,specialty chocolate",2,1594,2,Mohamed,25,Alexandria,Credit
"pork,pip fruit",2,1196,10,Samy,55,Alexandria,Credit
"tropical fruit,pip fruit,soda,white wine",4,2474,4,Adel,50,Alexandria,Credit
"frankfurter,UHT-milk,oil,bottled water,canned beer",5,1020,10,Samy,55,Alexandria,Credit
"chicken,other vegetables,bottled beer,canned beer,sparkling wine,chocolate,newspapers,pot plants",8,1812,10,Samy,55,Alexandria,Credit
photo/film,1,665,10,Samy,55,Alexandria,Cash
"sausage,rolls/buns,misc. beverages,fruit/vegetable juice",4,1883,4,Adel,50,Alexandria,Cash
"whole milk,rolls/buns,specialty chocolate,candy",4,1426,4,Adel,50,Alexandria,Cash
"canned beer,specialty bar",2,2449,2,Mohamed,25,Alexandria,Credit
"beef,hamburger meat,tropical fruit,pip fruit,other vegetables,whole milk,butter milk,yogurt,ice cream,rolls/buns,pastry,fruit/vegetable juice",12,1886,2,Mohamed,25,Alexandria,Cash
"chicken,root vegetables,rolls/buns,margarine,bottled water",5,2366,10,Samy,55,Alexandria,Credit
flower soil/fertilizer,1,929,4,Adel,50,Alexandria,Cash
"meat,newspapers",2,1805,4,Adel,50,Alexandria,Cash
"other vegetables,bottled water,bottled beer,waffles",4,578,10,Samy,55,Alexandria,Cash
"ham,tropical fruit,beverages,hard cheese,waffles,chocolate,specialty chocolate,specialty bar",8,851,4,Adel,50,Alexandria,Cash
bottled water,1,2079,2,Mohamed,25,Alexandria,Credit
"whole milk,pastry",2,1945,4,Adel,50,Alexandria,Cash
specialty chocolate,1,2419,4,Adel,50,Alexandria,Cash
"butter milk,rolls/buns,long life bakery product",3,1131,4,Adel,50,Alexandria,Credit
"pork,root vegetables,shopping bags",3,2211,10,Samy,55,Alexandria,Cash
"rolls/buns,rice,canned fish,cocoa drinks,bottled beer,red/blush wine,waffles,chocolate",8,718,2,Mohamed,25,Alexandria,Credit
"sausage,ham,other vegetables,whole milk,curd,cream cheese ,processed cheese,frozen potato products,pastry",9,974,2,Mohamed,25,Alexandria,Credit
"frankfurter,whipped/sour cream,condensed milk,rolls/buns,bottled water,soda,bottled beer,specialty bar",8,1024,10,Samy,55,Alexandria,Credit
"other vegetables,frozen potato products,coffee,salty snack,specialty chocolate,shopping bags",6,2146,4,Adel,50,Alexandria,Credit
soda,1,717,10,Samy,55,Alexandria,Credit
pastry,1,1282,2,Mohamed,25,Alexandria,Cash
"misc. beverages,canned beer,shopping bags",3,1604,2,Mohamed,25,Alexandria,Credit
"meat,turkey,citrus fruit,tropical fruit,herbs,other vegetables,frozen meals,shopping bags",8,1354,10,Samy,55,Alexandria,Cash
"pastry,syrup",2,1104,10,Samy,55,Alexandria,Cash
"pork,pip fruit,other vegetables,butter,rice,margarine,soda,waffles,shopping bags",9,161,4,Adel,50,Alexandria,Cash
misc. beverages,1,1818,10,Samy,55,Alexandria,Cash
photo/film,1,1283,4,Adel,50,Alexandria,Cash
"domestic eggs,misc. beverages",2,2106,2,Mohamed,25,Alexandria,Cash
coffee,1,263,2,Mohamed,25,Alexandria,Credit
butter milk,1,821,4,Adel,50,Alexandria,Cash
"tropical fruit,pip fruit,other vegetables,whole milk,ice cream,pastry,red/blush wine",7,2304,10,Samy,55,Alexandria,Cash
"whole milk,pickled vegetables,bottled water,fruit/vegetable juice,candy",5,1117,2,Mohamed,25,Alexandria,Cash
bottled beer,1,579,2,Mohamed,25,Alexandria,Credit
"pip fruit,rolls/buns,bottled water,soda,specialty chocolate",5,718,4,Adel,50,Alexandria,Credit
"sausage,other vegetables,spread cheese,rolls/buns,soda,salty snack,long life bakery product",7,1465,4,Adel,50,Alexandria,Cash
"tropical fruit,other vegetables,whipped/sour cream,white bread",4,1992,10,Samy,55,Alexandria,Credit
"bottled beer,liquor",2,2053,2,Mohamed,25,Alexandria,Cash
"whisky,chewing gum",2,2480,2,Mohamed,25,Alexandria,Cash
"pastry,chocolate,candles",3,649,4,Adel,50,Alexandria,Cash
"berries,soda,long life bakery product,specialty chocolate",4,1494,4,Adel,50,Alexandria,Credit
"bottled water,fruit/vegetable juice",2,1400,2,Mohamed,25,Alexandria,Cash
"canned beer,shopping bags",2,586,2,Mohamed,25,Alexandria,Cash
"whole milk,dessert,yogurt,whipped/sour cream,specialty cheese,kitchen towels",6,436,4,Adel,50,Alexandria,Credit
"rolls/buns,oil",2,1365,2,Mohamed,25,Alexandria,Cash
bottled beer,1,1044,10,Samy,55,Alexandria,Cash
"meat,whole milk,specialty cheese,domestic eggs",4,1993,2,Mohamed,25,Alexandria,Credit
"dessert,frozen meals,frozen dessert,white bread,brown bread,soda,chocolate",7,416,4,Adel,50,Alexandria,Credit
ice cream,1,169,2,Mohamed,25,Alexandria,Cash
"sugar,waffles,cleaner,kitchen towels,shopping bags",5,1483,2,Mohamed,25,Alexandria,Credit
"fruit/vegetable juice,cake bar",2,627,2,Mohamed,25,Alexandria,Cash
"citrus fruit,tropical fruit,herbs,other vegetables,whole milk,whipped/sour cream,bottled water",7,909,4,Adel,50,Alexandria,Cash
"pip fruit,brown bread,misc. beverages,chewing gum",4,2499,2,Mohamed,25,Alexandria,Cash
soda,1,1589,4,Adel,50,Alexandria,Cash
"sausage,butter milk,pet care,coffee",4,1119,4,Adel,50,Alexandria,Cash
"whole milk,sugar",2,2458,2,Mohamed,25,Alexandria,Credit
"tropical fruit,frozen meals,frozen fish,salty snack,long life bakery product,chocolate,specialty chocolate",7,1939,2,Mohamed,25,Alexandria,Cash
"cereals,detergent",2,737,10,Samy,55,Alexandria,Cash
"tropical fruit,nuts/prunes,root vegetables,whole milk,yogurt,rolls/buns,waffles,napkins,newspapers",9,1836,10,Samy,55,Alexandria,Credit
"meat,beef,citrus fruit,pip fruit,canned beer,chewing gum,shopping bags",7,125,4,Adel,50,Alexandria,Credit
soda,1,580,10,Samy,55,Alexandria,Credit
"sausage,soft cheese,mayonnaise,ice cream",4,118,2,Mohamed,25,Alexandria,Credit
"tropical fruit,berries,rolls/buns,pastry,margarine,coffee,shopping bags",7,1052,2,Mohamed,25,Alexandria,Credit
"hamburger meat,dessert,sliced cheese,pickled vegetables,toilet cleaner",5,312,2,Mohamed,25,Alexandria,Credit
bottled water,1,1865,10,Samy,55,Alexandria,Credit
"whole milk,frozen vegetables,coffee",3,1690,2,Mohamed,25,Alexandria,Cash
"tropical fruit,grapes,whole milk,pastry,dog food,soda,waffles,specialty bar,cleaner,shopping bags",10,1806,4,Adel,50,Alexandria,Credit
"other vegetables,whole milk,whipped/sour cream,jam,soda,shopping bags",6,1162,4,Adel,50,Alexandria,Credit
seasonal products,1,1257,4,Adel,50,Alexandria,Cash
"other vegetables,UHT-milk,sauces,fruit/vegetable juice,shopping bags",5,670,10,Samy,55,Alexandria,Credit
"bottled water,canned beer,hygiene articles",3,147,4,Adel,50,Alexandria,Credit
soda,1,1096,4,Adel,50,Alexandria,Cash
"sausage,grapes,sliced cheese,cream cheese ,ice cream,salty snack,waffles,chewing gum,napkins",9,695,10,Samy,55,Alexandria,Credit
"sausage,tropical fruit,pip fruit,root vegetables,whipped/sour cream,pastry,cat food,pet care,bottled beer",9,214,10,Samy,55,Alexandria,Cash
"frankfurter,dessert",2,1803,10,Samy,55,Alexandria,Cash
bottled beer,1,1346,10,Samy,55,Alexandria,Credit
"berries,other vegetables,yogurt,pastry,shopping bags",5,786,4,Adel,50,Alexandria,Credit
white bread,1,1831,10,Samy,55,Alexandria,Cash
beef,1,851,2,Mohamed,25,Alexandria,Cash
"sausage,cream cheese ,mayonnaise,rolls/buns,margarine,soda",6,1846,2,Mohamed,25,Alexandria,Cash
"citrus fruit,yogurt,fruit/vegetable juice,napkins",4,1056,4,Adel,50,Alexandria,Credit
other vegetables,1,1035,4,Adel,50,Alexandria,Cash
"other vegetables,whole milk,butter milk,specialty cheese",4,2067,2,Mohamed,25,Alexandria,Cash
whole milk,1,1437,10,Samy,55,Alexandria,Cash
"sausage,tropical fruit,whole milk,bottled beer",4,2084,10,Samy,55,Alexandria,Credit
"fish,liquor",2,693,10,Samy,55,Alexandria,Cash
bottled beer,1,1995,4,Adel,50,Alexandria,Credit
frozen dessert,1,2306,4,Adel,50,Alexandria,Credit
"frozen fish,rolls/buns,pastry",3,120,10,Samy,55,Alexandria,Cash
"grapes,root vegetables,other vegetables,whipped/sour cream,cat food,chewing gum,decalcifier,bathroom cleaner,napkins,dishes,kitchen towels",11,1209,10,Samy,55,Alexandria,Credit
chocolate,1,624,4,Adel,50,Alexandria,Cash
sausage,1,1590,10,Samy,55,Alexandria,Cash
"tropical fruit,whole milk,yogurt,beverages,brown bread,newspapers",6,584,10,Samy,55,Alexandria,Cash
"bottled beer,liquor,red/blush wine",3,165,10,Samy,55,Alexandria,Credit
"bottled water,misc. beverages",2,1437,2,Mohamed,25,Alexandria,Cash
"citrus fruit,tropical fruit,other vegetables,salt,misc. beverages,fruit/vegetable juice,napkins",7,2414,4,Adel,50,Alexandria,Credit
"root vegetables,rolls/buns,pastry",3,487,10,Samy,55,Alexandria,Credit
soda,1,1809,10,Samy,55,Alexandria,Credit
"other vegetables,whole milk,curd,dessert,yogurt,cream cheese ,cat food",7,842,2,Mohamed,25,Alexandria,Credit
photo/film,1,708,2,Mohamed,25,Alexandria,Credit
specialty chocolate,1,1986,4,Adel,50,Alexandria,Credit
specialty bar,1,625,10,Samy,55,Alexandria,Cash
pasta,1,860,2,Mohamed,25,Alexandria,Cash
"root vegetables,curd,mayonnaise,domestic eggs,margarine,mustard,shopping bags",7,446,10,Samy,55,Alexandria,Credit
"bottled beer,liquor,red/blush wine",3,2212,4,Adel,50,Alexandria,Cash
"other vegetables,sweet spreads",2,1874,4,Adel,50,Alexandria,Cash
butter,1,110,10,Samy,55,Alexandria,Cash
"pip fruit,root vegetables,UHT-milk,frozen dessert,domestic eggs,margarine,pickled vegetables",7,395,10,Samy,55,Alexandria,Credit
canned beer,1,1618,10,Samy,55,Alexandria,Cash
"UHT-milk,brown bread",2,615,2,Mohamed,25,Alexandria,Cash
"cat food,canned beer",2,1148,2,Mohamed,25,Alexandria,Cash
"sausage,chicken,citrus fruit",3,1816,2,Mohamed,25,Alexandria,Cash
"beef,other vegetables",2,1874,4,Adel,50,Alexandria,Cash
"dessert,nut snack,specialty chocolate",3,1807,10,Samy,55,Alexandria,Cash
"root vegetables,other vegetables",2,1269,10,Samy,55,Alexandria,Credit
butter,1,1459,4,Adel,50,Alexandria,Credit
"bottled beer,liquor",2,569,2,Mohamed,25,Alexandria,Cash
"ham,whole milk,yogurt,soda,red/blush wine",5,1021,4,Adel,50,Alexandria,Cash
"citrus fruit,root vegetables,onions,other vegetables",4,1476,10,Samy,55,Alexandria,Cash
other vegetables,1,2074,2,Mohamed,25,Alexandria,Credit
"popcorn,specialty bar,candy",3,2390,4,Adel,50,Alexandria,Credit
"other vegetables,whole milk,butter,specialty cheese,frozen vegetables,semi-finished bread,pot plants",7,994,4,Adel,50,Alexandria,Cash
"other vegetables,whipped/sour cream,cream cheese ,rolls/buns,coffee",5,1654,10,Samy,55,Alexandria,Cash
"frankfurter,pork,yogurt,soft cheese,sugar,bottled water,soda,fruit/vegetable juice,shopping bags",9,2038,2,Mohamed,25,Alexandria,Cash
"citrus fruit,dessert,newspapers",3,364,4,Adel,50,Alexandria,Credit
"sausage,brown bread,margarine,bottled beer",4,1785,2,Mohamed,25,Alexandria,Credit
"sausage,hamburger meat,tropical fruit,pip fruit,whole milk,beverages,frozen vegetables,frozen meals,white bread,pasta,pickled vegetables,sweet spreads,bottled water,fruit/vegetable juice,long life bakery product,specialty bar,detergent,newspapers",18,558,10,Samy,55,Alexandria,Credit
"frankfurter,beef,other vegetables,whole milk,butter,yogurt,soft cheese,pastry,oil,coffee,bottled water,soda,cake bar,specialty bar,detergent,hygiene articles,dishes",17,1745,4,Adel,50,Alexandria,Cash
"sausage,soda,canned beer,chewing gum",4,1694,10,Samy,55,Alexandria,Credit
"citrus fruit,tropical fruit,pip fruit,whole milk,butter milk",5,140,10,Samy,55,Alexandria,Cash
"chicken,hamburger meat,citrus fruit,other vegetables,coffee",5,718,4,Adel,50,Alexandria,Credit
"other vegetables,whipped/sour cream",2,1800,4,Adel,50,Alexandria,Cash
"chicken,hamburger meat,pip fruit,other vegetables,UHT-milk,sliced cheese,specialty cheese,dog food,coffee,brandy,softener,pot plants",12,106,2,Mohamed,25,Alexandria,Credit
"ham,chicken,turkey,beef,onions,whole milk,butter,frozen potato products,domestic eggs,pastry,salt,sugar,jam,coffee",14,1688,10,Samy,55,Alexandria,Credit
yogurt,1,366,2,Mohamed,25,Alexandria,Credit
soda,1,2242,10,Samy,55,Alexandria,Credit
"pastry,soda",2,189,2,Mohamed,25,Alexandria,Cash
"pip fruit,other vegetables,whole milk",3,1410,2,Mohamed,25,Alexandria,Cash
"hamburger meat,root vegetables,whole milk,rolls/buns,long life bakery product,waffles",6,927,4,Adel,50,Alexandria,Cash
"other vegetables,whole milk,yogurt,bottled water",4,1516,2,Mohamed,25,Alexandria,Cash
"sausage,root vegetables,curd,yogurt,whipped/sour cream,sliced cheese,processed cheese,domestic eggs,oil,Instant food products,soda,red/blush wine,candy,newspapers",14,562,10,Samy,55,Alexandria,Cash
"pork,root vegetables,other vegetables,mayonnaise,domestic eggs,rolls/buns,mustard,fruit/vegetable juice,chewing gum,dishes",10,1163,10,Samy,55,Alexandria,Credit
"citrus fruit,root vegetables,onions,other vegetables,domestic eggs,white bread,cake bar",7,2411,10,Samy,55,Alexandria,Credit
"sausage,hamburger meat,cream,spread cheese,canned fish,napkins",6,718,2,Mohamed,25,Alexandria,Cash
"coffee,soda",2,1181,2,Mohamed,25,Alexandria,Cash
"abrasive cleaner,napkins",2,347,10,Samy,55,Alexandria,Credit
bottled water,1,294,2,Mohamed,25,Alexandria,Credit
"butter milk,domestic eggs,rolls/buns,soda,specialty chocolate",5,1647,4,Adel,50,Alexandria,Cash
"sausage,citrus fruit,other vegetables,whole milk,whipped/sour cream,sliced cheese,cream cheese ,domestic eggs,rolls/buns,pastry,sugar,baking powder",12,799,10,Samy,55,Alexandria,Cash
photo/film,1,1285,2,Mohamed,25,Alexandria,Cash
bottled beer,1,2231,2,Mohamed,25,Alexandria,Cash
bottled beer,1,1413,2,Mohamed,25,Alexandria,Cash
"frankfurter,pip fruit,onions,whole milk,curd,yogurt,pastry,Instant food products,kitchen utensil",9,2475,10,Samy,55,Alexandria,Credit
"yogurt,rolls/buns,instant coffee,soda,canned beer,waffles",6,2027,2,Mohamed,25,Alexandria,Cash
"pip fruit,whole milk,butter,whipped/sour cream,beverages,newspapers,flower (seeds)",7,841,2,Mohamed,25,Alexandria,Cash
"chicken,citrus fruit,root vegetables,other vegetables,brown bread,pastry,salty snack,napkins",8,2187,10,Samy,55,Alexandria,Credit
"sausage,canned beer,shopping bags",3,1690,4,Adel,50,Alexandria,Credit
"chicken,packaged fruit/vegetables,whole milk,curd,whipped/sour cream,frozen vegetables,frozen dessert,rolls/buns,white bread,brown bread,margarine,soda,long life bakery product,specialty chocolate,candy",15,1125,10,Samy,55,Alexandria,Cash
"sliced cheese,hard cheese",2,2188,4,Adel,50,Alexandria,Credit
"frankfurter,citrus fruit,onions,other vegetables,curd,whipped/sour cream,frozen dessert,domestic eggs,white bread,vinegar,baking powder",11,2450,10,Samy,55,Alexandria,Credit
rolls/buns,1,410,4,Adel,50,Alexandria,Credit
soda,1,1176,4,Adel,50,Alexandria,Credit
"pip fruit,nuts/prunes,whole milk,yogurt,whipped/sour cream,cream cheese ,rolls/buns,waffles,chocolate,newspapers",10,782,2,Mohamed,25,Alexandria,Credit
"curd,white bread,pastry,soda,salty snack,popcorn,waffles,chewing gum,chocolate,specialty chocolate",10,1667,10,Samy,55,Alexandria,Cash
soda,1,1012,2,Mohamed,25,Alexandria,Cash
whole milk,1,598,4,Adel,50,Alexandria,Credit
"sausage,tropical fruit,whole milk",3,385,4,Adel,50,Alexandria,Credit
"frankfurter,chicken,beef,hamburger meat,tropical fruit,other vegetables,butter,curd,butter milk,yogurt,whipped/sour cream,UHT-milk,frozen vegetables,pastry,flour,margarine,canned fish,coffee,fruit/vegetable juice,salty snack,specialty chocolate",21,459,10,Samy,55,Alexandria,Credit
"other vegetables,yogurt,pastry,vinegar,bottled water,dishes",6,1306,10,Samy,55,Alexandria,Cash
"frankfurter,pork,UHT-milk,rolls/buns,canned fish,bottled water,soda",7,1447,4,Adel,50,Alexandria,Credit
"chicken,white wine,shopping bags",3,997,10,Samy,55,Alexandria,Credit
"frozen dessert,bottled water",2,983,10,Samy,55,Alexandria,Credit
"pork,whole milk,butter,yogurt,soft cheese,cream cheese ,coffee,pot plants",8,1407,10,Samy,55,Alexandria,Credit
"other vegetables,whole milk,specialty chocolate,candy,newspapers",5,2472,2,Mohamed,25,Alexandria,Credit
"tropical fruit,other vegetables",2,2399,4,Adel,50,Alexandria,Credit
"whole milk,pickled vegetables,bottled water,bottled beer,chocolate",5,1839,2,Mohamed,25,Alexandria,Cash
curd,1,2148,2,Mohamed,25,Alexandria,Cash
soda,1,2370,4,Adel,50,Alexandria,Cash
"pork,root vegetables,onions,other vegetables,whole milk,butter,frozen vegetables,domestic eggs,rolls/buns,bottled beer,canned beer,napkins",12,705,2,Mohamed,25,Alexandria,Credit
"bottled water,misc. beverages",2,1100,10,Samy,55,Alexandria,Cash
"seasonal products,shopping bags",2,1588,10,Samy,55,Alexandria,Cash
"baking powder,rum",2,1840,2,Mohamed,25,Alexandria,Credit
sausage,1,1341,4,Adel,50,Alexandria,Credit
bottled beer,1,763,2,Mohamed,25,Alexandria,Credit
white wine,1,129,2,Mohamed,25,Alexandria,Cash
"tropical fruit,root vegetables,other vegetables,whipped/sour cream,specialty cheese,rolls/buns,nut snack",7,538,4,Adel,50,Alexandria,Cash
"domestic eggs,white bread,specialty fat,mustard,specialty vegetables",5,2237,4,Adel,50,Alexandria,Credit
"sausage,finished products,hamburger meat,citrus fruit,tropical fruit,pip fruit,other vegetables,butter,UHT-milk,specialty cheese,pastry,roll products ,pasta,organic products,baking powder,canned vegetables,cat food,chewing gum,chocolate,pot plants,flower (seeds)",21,1814,10,Samy,55,Alexandria,Credit
"pork,citrus fruit,other vegetables,dessert,white bread,kitchen towels,candles,newspapers",8,1691,2,Mohamed,25,Alexandria,Cash
"pork,whole milk,yogurt,UHT-milk,sliced cheese,ice cream,soda,fruit/vegetable juice,napkins",9,1675,2,Mohamed,25,Alexandria,Cash
"sausage,citrus fruit,root vegetables,whole milk,waffles,chocolate marshmallow",6,1888,2,Mohamed,25,Alexandria,Credit
bottled beer,1,1768,2,Mohamed,25,Alexandria,Credit
"whole milk,white bread,fruit/vegetable juice,long life bakery product,cake bar",5,1962,10,Samy,55,Alexandria,Credit
"whole milk,dessert,pastry,bottled water,soda,long life bakery product,chocolate,napkins,cling film/bags",9,230,10,Samy,55,Alexandria,Cash
"other vegetables,whole milk,fruit/vegetable juice,chocolate",4,955,10,Samy,55,Alexandria,Cash
"frankfurter,root vegetables,onions,canned beer",4,186,2,Mohamed,25,Alexandria,Cash
"whole milk,whipped/sour cream,rolls/buns,shopping bags",4,2442,4,Adel,50,Alexandria,Cash
chocolate marshmallow,1,1790,10,Samy,55,Alexandria,Credit
"bottled water,soda",2,2015,4,Adel,50,Alexandria,Credit
frankfurter,1,2007,2,Mohamed,25,Alexandria,Cash
"pork,candy",2,2342,2,Mohamed,25,Alexandria,Credit
"other vegetables,bottled beer,canned beer,white wine,detergent,softener,newspapers",7,1800,4,Adel,50,Alexandria,Cash
"berries,fruit/vegetable juice,waffles,specialty bar",4,1192,10,Samy,55,Alexandria,Cash
"turkey,pip fruit,other vegetables,dessert,brown bread,soda",6,1215,10,Samy,55,Alexandria,Cash
"other vegetables,whole milk,brown bread",3,1803,10,Samy,55,Alexandria,Cash
"pork,root vegetables,other vegetables,whole milk,whipped/sour cream,domestic eggs,pastry,baking powder",8,2341,4,Adel,50,Alexandria,Credit
"beef,onions,whole milk,napkins",4,245,4,Adel,50,Alexandria,Cash
"other vegetables,butter milk",2,1012,2,Mohamed,25,Alexandria,Cash
"whole milk,cocoa drinks",2,1357,4,Adel,50,Alexandria,Credit
"root vegetables,other vegetables,rolls/buns,light bulbs",4,1322,4,Adel,50,Alexandria,Credit
"beef,other vegetables,UHT-milk,margarine,fruit/vegetable juice,newspapers",6,1369,4,Adel,50,Alexandria,Cash
"tropical fruit,whole milk,curd,yogurt,whipped/sour cream,soft cheese,domestic eggs,napkins",8,712,4,Adel,50,Alexandria,Cash
"pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,bottled beer,kitchen towels",9,214,2,Mohamed,25,Alexandria,Credit
brown bread,1,815,10,Samy,55,Alexandria,Credit
"other vegetables,curd",2,1919,10,Samy,55,Alexandria,Credit
"onions,whole milk,domestic eggs,rolls/buns,margarine,bottled water,newspapers",7,2023,10,Samy,55,Alexandria,Credit
"pip fruit,root vegetables,onions,other vegetables,frozen vegetables,pastry",6,269,4,Adel,50,Alexandria,Credit
"ham,whole milk,white bread,newspapers",4,1801,10,Samy,55,Alexandria,Cash
"citrus fruit,whole milk,yogurt,whipped/sour cream,rolls/buns",5,777,4,Adel,50,Alexandria,Cash
canned beer,1,2386,4,Adel,50,Alexandria,Credit
"yogurt,rolls/buns,brown bread,salty snack,pot plants",5,1647,2,Mohamed,25,Alexandria,Credit
"tropical fruit,berries,herbs,rice,shopping bags",5,1356,4,Adel,50,Alexandria,Cash
"citrus fruit,root vegetables,other vegetables,whole milk,butter,curd,oil,canned vegetables,hygiene articles,newspapers",10,2338,10,Samy,55,Alexandria,Credit
"potato products,bottled water,soda,bottled beer",4,2447,2,Mohamed,25,Alexandria,Cash
"tropical fruit,whole milk,butter,domestic eggs,bottled water,misc. beverages,canned beer,liqueur",8,2250,10,Samy,55,Alexandria,Credit
"frankfurter,bottled beer",2,959,4,Adel,50,Alexandria,Cash
"citrus fruit,baking powder,sweet spreads,nut snack",4,325,2,Mohamed,25,Alexandria,Cash
"root vegetables,yogurt,brown bread,pastry,flour,bottled water,pot plants",7,1290,2,Mohamed,25,Alexandria,Cash
"beef,citrus fruit,root vegetables,specialty chocolate",4,1730,4,Adel,50,Alexandria,Cash
"citrus fruit,tropical fruit,pip fruit,other vegetables,yogurt,UHT-milk,cream cheese ,fruit/vegetable juice,hygiene articles,pot plants",10,1975,10,Samy,55,Alexandria,Cash
"tropical fruit,UHT-milk,brown bread,Instant food products,napkins",5,462,4,Adel,50,Alexandria,Credit
"pip fruit,root vegetables,ice cream,rolls/buns,syrup,canned beer",6,2174,4,Adel,50,Alexandria,Credit
"curd,yogurt,domestic eggs,white bread,instant coffee,long life bakery product",6,519,4,Adel,50,Alexandria,Cash
pip fruit,1,1892,4,Adel,50,Alexandria,Cash
"hamburger meat,pastry,misc. beverages",3,1239,2,Mohamed,25,Alexandria,Cash
