items,count,total,rnd,customer,age,city,paymentType
"tropical fruit,whole milk,hard cheese,rolls/buns,pastry,canned vegetables,pot plants",7,1498,3,Ahmed,30,Giza,Credit
"citrus fruit,tropical fruit,other vegetables,butter milk,yogurt,pastry,waffles,candy,dental care",9,274,3,Ahmed,30,Giza,Credit
"liquor,house keeping products,shopping bags",3,2241,3,Ahmed,30,Giza,Credit
"pork,beef,citrus fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,butter,ice cream,bottled water,waffles,newspapers,shopping bags",14,1482,3,Ahmed,30,Giza,Credit
"other vegetables,whole milk,dessert,sliced cheese,hard cheese,cream cheese ,pastry,margarine,sugar,ready soups,bottled water,soda,salty snack,newspapers,shopping bags",15,1670,3,Ahmed,30,Giza,Cash
"tropical fruit,pip fruit,yogurt,canned vegetables,misc. beverages",5,1645,3,Ahmed,30,Giza,Cash
"sausage,other vegetables,rolls/buns,oil,bottled beer,red/blush wine",6,1847,3,Ahmed,30,Giza,Credit
"sausage,meat,chicken,pork,other vegetables,sliced cheese,brown bread,newspapers,shopping bags",9,878,3,Ahmed,30,Giza,Credit
"chicken,newspapers",2,1623,3,Ahmed,30,Giza,Credit
bottled water,1,1247,3,Ahmed,30,Giza,Cash
beverages,1,1965,3,Ahmed,30,Giza,Cash
"white wine,red/blush wine,napkins",3,1946,3,Ahmed,30,Giza,Credit
"whole milk,zwieback,soda",3,677,3,Ahmed,30,Giza,Credit
"whole milk,yogurt,chocolate",3,1848,3,Ahmed,30,Giza,Cash
"other vegetables,whipped/sour cream,rolls/buns",3,2376,3,Ahmed,30,Giza,Credit
"napkins,dishes",2,587,3,Ahmed,30,Giza,Cash
"soap,dishes",2,1407,3,Ahmed,30,Giza,Credit
"frankfurter,beef,citrus fruit,tropical fruit,onions,other vegetables,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice",10,2279,3,Ahmed,30,Giza,Credit
"onions,whole milk,coffee",3,794,3,Ahmed,30,Giza,Cash
soda,1,651,3,Ahmed,30,Giza,Cash
whole milk,1,2086,3,Ahmed,30,Giza,Credit
"sausage,white wine,long life bakery product",3,2332,3,Ahmed,30,Giza,Credit
"pork,other vegetables,curd",3,681,3,Ahmed,30,Giza,Credit
"rolls/buns,bottled beer",2,2023,3,Ahmed,30,Giza,Cash
"frankfurter,nuts/prunes,frozen meals,rolls/buns,chocolate",5,1004,3,Ahmed,30,Giza,Cash
"sausage,tropical fruit,yogurt,frozen meals,ice cream,brown bread",6,1963,3,Ahmed,30,Giza,Cash
"yogurt,vinegar",2,627,3,Ahmed,30,Giza,Credit
"whole milk,rolls/buns",2,462,3,Ahmed,30,Giza,Credit
"chicken,citrus fruit,onions,other vegetables,yogurt,pet care,pot plants",7,459,3,Ahmed,30,Giza,Cash
chocolate,1,123,3,Ahmed,30,Giza,Cash
"citrus fruit,whole milk,fruit/vegetable juice,white wine,chocolate",5,668,3,Ahmed,30,Giza,Credit
"sausage,ham,pip fruit,whole milk,curd,butter milk,yogurt,sliced cheese",8,1592,3,Ahmed,30,Giza,Credit
"tropical fruit,berries,onions,butter,yogurt,coffee,soda,fruit/vegetable juice,specialty bar",9,1342,3,Ahmed,30,Giza,Cash
"whole milk,bottled water,rum,chewing gum",4,1652,3,Ahmed,30,Giza,Credit
"UHT-milk,coffee,canned beer,specialty chocolate,candy",5,2148,3,Ahmed,30,Giza,Cash
"root vegetables,herbs,other vegetables,napkins,flower (seeds)",5,1611,3,Ahmed,30,Giza,Credit
"sausage,root vegetables,chocolate",3,737,3,Ahmed,30,Giza,Credit
"chicken,berries,root vegetables,other vegetables,whole milk,butter,curd,condensed milk,rolls/buns,white bread,brown bread,oil,baking powder,salty snack,long life bakery product",15,2230,3,Ahmed,30,Giza,Credit
"chicken,pork,coffee,canned beer",4,738,3,Ahmed,30,Giza,Credit
"sliced cheese,frozen meals,margarine,red/blush wine",4,837,3,Ahmed,30,Giza,Credit
