items,count,total,rnd,customer,age,city,paymentType
"butter,UHT-milk,frozen vegetables,ketchup,bottled water,soda,bottled beer",7,2162,15,Sameh,35,Hurghada,Credit
pet care,1,1270,15,Sameh,35,Hurghada,Credit
"berries,whipped/sour cream,oil,dog food,liquor,dishes,shopping bags",7,2318,15,Sameh,35,Hurghada,Credit
soda,1,368,15,Sameh,35,Hurghada,Cash
"sausage,pip fruit,other vegetables,whole milk,butter,dessert,butter milk,yogurt,whipped/sour cream,hard cheese,mayonnaise,oil,mustard,baking powder,popcorn,long life bakery product,chocolate,candy",18,1543,15,Sameh,35,Hurghada,Cash
"frankfurter,bottled beer,liquor",3,1665,9,Maged,60,Hurghada,Credit
coffee,1,2141,15,Sameh,35,Hurghada,Credit
"root vegetables,onions,other vegetables,whole milk,butter,yogurt,soft cheese,domestic eggs,rice,bottled water,soda",11,216,9,Maged,60,Hurghada,Credit
"other vegetables,canned fish,soda,shopping bags",4,2029,9,Maged,60,Hurghada,Cash
"yogurt,bottled water",2,1418,9,Maged,60,Hurghada,Cash
"chicken,beef,root vegetables,whole milk,curd,whipped/sour cream,flour,oil,sugar,salty snack",10,328,9,Maged,60,Hurghada,Credit
misc. beverages,1,1556,9,Maged,60,Hurghada,Credit
"sausage,root vegetables,yogurt,brown bread",4,2360,9,Maged,60,Hurghada,Cash
"whole milk,dessert,brown bread,specialty bar",4,449,9,Maged,60,Hurghada,Credit
"whole milk,rolls/buns",2,314,15,Sameh,35,Hurghada,Cash
"root vegetables,other vegetables,whole milk,butter milk,processed cheese,margarine",6,2209,9,Maged,60,Hurghada,Credit
"berries,whole milk,butter,domestic eggs,cake bar",5,1241,15,Sameh,35,Hurghada,Cash
yogurt,1,445,15,Sameh,35,Hurghada,Credit
canned beer,1,925,9,Maged,60,Hurghada,Cash
"pork,frozen vegetables,oil",3,1631,15,Sameh,35,Hurghada,Credit
"newspapers,flower soil/fertilizer",2,605,9,Maged,60,Hurghada,Cash
"root vegetables,herbs,other vegetables,whole milk,yogurt,rolls/buns,flour,margarine,cereals,fruit/vegetable juice,pot plants",11,1803,9,Maged,60,Hurghada,Cash
"citrus fruit,whole milk",2,345,9,Maged,60,Hurghada,Credit
soft cheese,1,1236,15,Sameh,35,Hurghada,Cash
"pork,beef,hamburger meat,other vegetables,whole milk,rolls/buns",6,1800,9,Maged,60,Hurghada,Cash
"sausage,chicken,whole milk,butter,beverages,white wine",6,1345,15,Sameh,35,Hurghada,Credit
canned beer,1,893,15,Sameh,35,Hurghada,Credit
long life bakery product,1,662,15,Sameh,35,Hurghada,Cash
"tropical fruit,grapes",2,1200,9,Maged,60,Hurghada,Credit
rolls/buns,1,998,9,Maged,60,Hurghada,Cash
"frankfurter,sausage,beef,tropical fruit,berries,root vegetables,other vegetables,whole milk,yogurt,beverages,soft cheese,specialty cheese,frozen fish,rolls/buns",14,1054,15,Sameh,35,Hurghada,Credit
pastry,1,510,15,Sameh,35,Hurghada,Cash
"sausage,whole milk,sliced cheese,rolls/buns,brown bread,bottled beer",6,2011,9,Maged,60,Hurghada,Cash
"sausage,rolls/buns,shopping bags",3,550,15,Sameh,35,Hurghada,Credit
rolls/buns,1,306,9,Maged,60,Hurghada,Cash
"pickled vegetables,bottled water,fruit/vegetable juice,newspapers",4,2305,15,Sameh,35,Hurghada,Cash
"white wine,red/blush wine",2,1697,9,Maged,60,Hurghada,Cash
"turkey,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,packaged fruit/vegetables,whole milk,butter milk,yogurt,specialty cheese,rolls/buns,oil,cat food,coffee,bottled water,fruit/vegetable juice,candy,dish cleaner",19,784,15,Sameh,35,Hurghada,Credit
"dessert,cat food,newspapers",3,552,15,Sameh,35,Hurghada,Credit
"rolls/buns,pastry",2,1721,15,Sameh,35,Hurghada,Credit
"tropical fruit,whole milk,curd,yogurt,rolls/buns,specialty bar",6,1326,9,Maged,60,Hurghada,Credit
"frankfurter,sausage,liver loaf,beef,tropical fruit,pip fruit,root vegetables,onions,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,cream cheese ,frozen meals,frozen potato products,domestic eggs,rolls/buns,roll products ,salt,rice,margarine,jam,coffee,long life bakery product,waffles,hygiene articles",27,2177,9,Maged,60,Hurghada,Credit
"chicken,pork,whole milk,coffee,soda,canned beer,napkins,newspapers",8,2111,9,Maged,60,Hurghada,Cash
"pork,pip fruit,root vegetables,other vegetables,curd,butter milk,margarine,newspapers",8,183,9,Maged,60,Hurghada,Cash
root vegetables,1,962,15,Sameh,35,Hurghada,Cash
"hamburger meat,root vegetables,other vegetables,whole milk,soft cheese,house keeping products,newspapers",7,1395,9,Maged,60,Hurghada,Credit
"whole milk,domestic eggs,oil",3,1610,9,Maged,60,Hurghada,Credit
"hamburger meat,pip fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,cream cheese ,brown bread,soups,sauces",10,573,15,Sameh,35,Hurghada,Cash
"tropical fruit,pip fruit,grapes,whole milk",4,295,9,Maged,60,Hurghada,Cash
"hamburger meat,grapes,root vegetables,other vegetables,softener,kitchen towels,pot plants",7,963,9,Maged,60,Hurghada,Credit
"whole milk,frozen vegetables,frozen meals,cereals,bottled beer",5,912,9,Maged,60,Hurghada,Cash
"other vegetables,yogurt,whipped/sour cream,newspapers",4,2446,15,Sameh,35,Hurghada,Credit
"pork,onions,other vegetables,whole milk,curd,butter milk,whipped/sour cream,rolls/buns,liquor (appetizer),salty snack,waffles,newspapers",12,726,15,Sameh,35,Hurghada,Credit
"pip fruit,root vegetables,UHT-milk,condensed milk,margarine,sugar,pudding powder,cocoa drinks,fruit/vegetable juice,chocolate",10,1517,9,Maged,60,Hurghada,Cash
"meat,root vegetables,other vegetables,fruit/vegetable juice,white wine",5,2361,15,Sameh,35,Hurghada,Cash
"dessert,cream cheese ,mayonnaise,domestic eggs,pastry,canned fish,chocolate,cleaner,female sanitary products",9,1307,15,Sameh,35,Hurghada,Credit
"mayonnaise,candy,newspapers",3,1963,15,Sameh,35,Hurghada,Cash
"frankfurter,ham,other vegetables,processed cheese,rolls/buns,white bread,potato products,coffee,bottled beer,long life bakery product",10,1598,15,Sameh,35,Hurghada,Cash
canned beer,1,2257,9,Maged,60,Hurghada,Credit
bottled beer,1,1061,15,Sameh,35,Hurghada,Credit
rolls/buns,1,413,9,Maged,60,Hurghada,Credit
"whole milk,dessert,pastry,Instant food products,canned fish,soda,bottled beer,red/blush wine,napkins,candles",10,1066,9,Maged,60,Hurghada,Cash
"tropical fruit,packaged fruit/vegetables",2,606,15,Sameh,35,Hurghada,Credit
"brandy,liquor (appetizer)",2,790,9,Maged,60,Hurghada,Cash
"other vegetables,UHT-milk,cream",3,2417,9,Maged,60,Hurghada,Cash
canned beer,1,1198,15,Sameh,35,Hurghada,Credit
"UHT-milk,brown bread,newspapers",3,862,9,Maged,60,Hurghada,Cash
"onions,other vegetables,whole milk,yogurt,domestic eggs,pastry,dishes,shopping bags",8,1535,9,Maged,60,Hurghada,Cash
rolls/buns,1,2393,15,Sameh,35,Hurghada,Credit
"tropical fruit,whole milk,butter milk,UHT-milk,rolls/buns",5,1594,9,Maged,60,Hurghada,Cash
"tropical fruit,berries,root vegetables,other vegetables,yogurt,cream cheese ,rolls/buns,soda,shopping bags",9,734,15,Sameh,35,Hurghada,Cash
"yogurt,processed cheese,frozen vegetables,rolls/buns",4,803,9,Maged,60,Hurghada,Credit
newspapers,1,2426,9,Maged,60,Hurghada,Credit
coffee,1,2208,15,Sameh,35,Hurghada,Credit
brown bread,1,2127,15,Sameh,35,Hurghada,Credit
newspapers,1,1399,15,Sameh,35,Hurghada,Cash
"sausage,liquor (appetizer)",2,1915,15,Sameh,35,Hurghada,Credit
"sausage,long life bakery product",2,2082,9,Maged,60,Hurghada,Credit
"citrus fruit,other vegetables,whole milk,mayonnaise,rolls/buns,waffles",6,1813,15,Sameh,35,Hurghada,Cash
"pork,root vegetables,pasta",3,1887,9,Maged,60,Hurghada,Credit
"other vegetables,cake bar",2,800,9,Maged,60,Hurghada,Credit
"meat,pip fruit,dessert,processed cheese,domestic eggs,rolls/buns,white bread,brown bread,pastry,semi-finished bread,candy,cookware",12,394,15,Sameh,35,Hurghada,Cash
"meat,pork,tropical fruit,root vegetables,other vegetables",5,658,15,Sameh,35,Hurghada,Cash
"root vegetables,other vegetables,yogurt,flower (seeds)",4,2378,15,Sameh,35,Hurghada,Cash
dish cleaner,1,2466,9,Maged,60,Hurghada,Credit
"ham,whole milk,rolls/buns",3,1374,15,Sameh,35,Hurghada,Cash
"nuts/prunes,other vegetables,rum",3,943,15,Sameh,35,Hurghada,Credit
"rolls/buns,Instant food products",2,2063,9,Maged,60,Hurghada,Credit
red/blush wine,1,1096,15,Sameh,35,Hurghada,Credit
"sausage,yogurt,pastry,cat food",4,1109,15,Sameh,35,Hurghada,Cash
"bottled beer,white wine",2,1979,15,Sameh,35,Hurghada,Credit
"root vegetables,other vegetables,whole milk,soups,bottled beer",5,1650,9,Maged,60,Hurghada,Credit
"brown bread,canned beer,detergent,softener",4,308,9,Maged,60,Hurghada,Cash
"frankfurter,rolls/buns",2,1690,9,Maged,60,Hurghada,Cash
"pip fruit,butter milk,soda",3,1380,15,Sameh,35,Hurghada,Cash
"frankfurter,whole milk,rolls/buns,salt",4,1578,9,Maged,60,Hurghada,Credit
bottled water,1,1322,9,Maged,60,Hurghada,Credit
"meat,frozen meals,fruit/vegetable juice",3,1647,9,Maged,60,Hurghada,Cash
coffee,1,1801,15,Sameh,35,Hurghada,Credit
"cream cheese ,ice cream,pastry,specialty chocolate,rubbing alcohol",5,2490,15,Sameh,35,Hurghada,Cash
bottled water,1,1565,15,Sameh,35,Hurghada,Cash
"whole milk,rolls/buns,syrup",3,1641,9,Maged,60,Hurghada,Credit
"butter,napkins",2,375,9,Maged,60,Hurghada,Credit
"citrus fruit,berries,yogurt,bottled water,soda,fruit/vegetable juice,chocolate,specialty bar,shopping bags",9,1861,9,Maged,60,Hurghada,Cash
"sausage,pork,sliced cheese,frozen potato products,white bread,soda,waffles",7,529,9,Maged,60,Hurghada,Cash
candy,1,1551,9,Maged,60,Hurghada,Cash
"whole milk,coffee,cooking chocolate,newspapers",4,947,15,Sameh,35,Hurghada,Cash
"root vegetables,brown bread,mustard,cat food,canned beer",5,2319,9,Maged,60,Hurghada,Credit
whole milk,1,1781,15,Sameh,35,Hurghada,Cash
"tropical fruit,other vegetables,whole milk,brown bread,margarine,sauces,sweet spreads,waffles",8,2489,9,Maged,60,Hurghada,Cash
"curd,coffee,bottled beer",3,1479,15,Sameh,35,Hurghada,Cash
"other vegetables,whole milk,mustard,prosecco,specialty chocolate,female sanitary products",6,184,9,Maged,60,Hurghada,Cash
bottled water,1,946,9,Maged,60,Hurghada,Credit
"whole milk,dessert,butter milk,yogurt,pastry,margarine,bottled water,soda",8,666,15,Sameh,35,Hurghada,Credit
specialty bar,1,450,9,Maged,60,Hurghada,Credit
"pork,tropical fruit,yogurt,frozen vegetables,rolls/buns,margarine,spices",7,1830,15,Sameh,35,Hurghada,Credit
"whole milk,white bread",2,229,9,Maged,60,Hurghada,Cash
"whole milk,bottled water,soda,chewing gum",4,251,15,Sameh,35,Hurghada,Cash
"ice cream,sparkling wine",2,1058,15,Sameh,35,Hurghada,Credit
"ham,citrus fruit,tropical fruit,pip fruit,processed cheese,white bread,shopping bags",7,1597,15,Sameh,35,Hurghada,Credit
"sausage,hamburger meat,pip fruit,root vegetables,whole milk,chocolate",6,2363,15,Sameh,35,Hurghada,Credit
other vegetables,1,567,9,Maged,60,Hurghada,Cash
"hygiene articles,photo/film",2,354,9,Maged,60,Hurghada,Credit
salty snack,1,1805,9,Maged,60,Hurghada,Cash
"dessert,spread cheese,rolls/buns,brown bread,soda,canned beer,newspapers",7,2406,9,Maged,60,Hurghada,Credit
white wine,1,2427,15,Sameh,35,Hurghada,Credit
"liver loaf,tropical fruit,other vegetables",3,1266,15,Sameh,35,Hurghada,Credit
"finished products,beef,pip fruit,root vegetables,bottled water,shopping bags",6,369,15,Sameh,35,Hurghada,Cash
soda,1,1307,15,Sameh,35,Hurghada,Credit
"sausage,whole milk,yogurt,whipped/sour cream,pastry,fruit/vegetable juice,candy",7,2361,15,Sameh,35,Hurghada,Cash
nut snack,1,426,15,Sameh,35,Hurghada,Cash
bottled beer,1,1693,9,Maged,60,Hurghada,Credit
"pork,soda,fruit/vegetable juice,bottled beer,liquor",5,905,9,Maged,60,Hurghada,Cash
waffles,1,1437,15,Sameh,35,Hurghada,Cash
"beverages,rolls/buns,soda,seasonal products",4,450,9,Maged,60,Hurghada,Credit
UHT-milk,1,1918,15,Sameh,35,Hurghada,Cash
"citrus fruit,other vegetables,whole milk,butter,oil,detergent",6,1236,15,Sameh,35,Hurghada,Cash
"fish,specialty chocolate",2,1057,9,Maged,60,Hurghada,Cash
"tropical fruit,whole milk,butter,syrup",4,1416,15,Sameh,35,Hurghada,Cash
"fish,frozen meals,domestic eggs,bottled beer,liquor (appetizer),dishes,newspapers",7,280,15,Sameh,35,Hurghada,Credit
"berries,oil,bottled water,cake bar,house keeping products,shopping bags",6,1634,15,Sameh,35,Hurghada,Cash
"salt,margarine,canned beer",3,1830,15,Sameh,35,Hurghada,Credit
"yogurt,beverages,soda,shopping bags",4,154,9,Maged,60,Hurghada,Cash
yogurt,1,1339,15,Sameh,35,Hurghada,Credit
"citrus fruit,tropical fruit,pip fruit,condensed milk,frozen meals,meat spreads,canned fish,coffee,canned beer,salty snack,cling film/bags,kitchen towels,shopping bags",13,1937,15,Sameh,35,Hurghada,Credit
"tropical fruit,yogurt,UHT-milk,cream cheese ,processed cheese,white bread,sugar",7,2088,9,Maged,60,Hurghada,Cash
"bottled beer,prosecco",2,1210,15,Sameh,35,Hurghada,Credit
"chicken,tropical fruit,domestic eggs,white wine",4,279,9,Maged,60,Hurghada,Cash
canned beer,1,1499,15,Sameh,35,Hurghada,Cash
"frankfurter,other vegetables,rolls/buns,white bread,soda,white wine,chocolate,detergent",8,1361,15,Sameh,35,Hurghada,Cash
"sausage,pip fruit,curd,soda,canned beer,cake bar,shopping bags",7,172,15,Sameh,35,Hurghada,Credit
chocolate marshmallow,1,569,9,Maged,60,Hurghada,Cash
"tropical fruit,whole milk,domestic eggs,red/blush wine,house keeping products",5,354,9,Maged,60,Hurghada,Credit
"butter,dessert,yogurt,rolls/buns,margarine,chewing gum",6,2053,9,Maged,60,Hurghada,Credit
"chicken,tropical fruit,pip fruit,other vegetables",4,402,9,Maged,60,Hurghada,Credit
"sausage,rolls/buns,bottled water,soda,newspapers,shopping bags",6,2148,15,Sameh,35,Hurghada,Credit
soda,1,2444,15,Sameh,35,Hurghada,Cash
soda,1,2306,15,Sameh,35,Hurghada,Cash
beverages,1,1678,15,Sameh,35,Hurghada,Credit
whipped/sour cream,1,100,9,Maged,60,Hurghada,Credit
"ice cream,soda",2,714,9,Maged,60,Hurghada,Credit
"frankfurter,ham,tropical fruit,pip fruit,grapes,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread",12,2017,15,Sameh,35,Hurghada,Credit
"chicken,pork,margarine,specialty fat,bottled beer",5,2390,9,Maged,60,Hurghada,Cash
ice cream,1,122,15,Sameh,35,Hurghada,Cash
"misc. beverages,dishes",2,1912,15,Sameh,35,Hurghada,Credit
"meat,pork,butter,brown bread,specialty chocolate,kitchen towels",6,1597,15,Sameh,35,Hurghada,Credit
"frankfurter,tropical fruit,other vegetables,dessert,UHT-milk,cream cheese ,brown bread,pastry,hygiene articles",9,1814,9,Maged,60,Hurghada,Cash
"whipped/sour cream,frozen vegetables",2,823,9,Maged,60,Hurghada,Credit
"sausage,newspapers",2,1063,15,Sameh,35,Hurghada,Credit
"pork,processed cheese,canned beer",3,603,9,Maged,60,Hurghada,Credit
"whole milk,processed cheese,soda,cake bar,chocolate,specialty bar,shopping bags",7,2166,9,Maged,60,Hurghada,Cash
"beef,whole milk,curd,white bread,napkins",5,1970,15,Sameh,35,Hurghada,Cash
bottled beer,1,1364,15,Sameh,35,Hurghada,Cash
"whole milk,brown bread",2,909,9,Maged,60,Hurghada,Credit
"butter milk,brown bread",2,1289,15,Sameh,35,Hurghada,Cash
"herbs,whole milk,curd,cat food,soda",5,1028,15,Sameh,35,Hurghada,Cash
"curd,cream cheese ,frozen fruits,margarine,cocoa drinks,soda",6,2044,15,Sameh,35,Hurghada,Cash
"butter,spread cheese,ice cream,rolls/buns,soda,long life bakery product,chocolate,chocolate marshmallow",8,1362,15,Sameh,35,Hurghada,Cash
"whole milk,rolls/buns,canned beer,chewing gum",4,589,15,Sameh,35,Hurghada,Cash
"sausage,meat,berries,onions,other vegetables,soft cheese,hard cheese,cream cheese ,mayonnaise,frozen meals,domestic eggs,rolls/buns,mustard,canned fish,shopping bags",15,1559,9,Maged,60,Hurghada,Cash
"butter,yogurt",2,972,9,Maged,60,Hurghada,Credit
"pip fruit,misc. beverages,chewing gum,specialty chocolate,shopping bags",5,1012,15,Sameh,35,Hurghada,Credit
"frankfurter,beef,whole milk",3,1844,9,Maged,60,Hurghada,Credit
canned beer,1,2057,15,Sameh,35,Hurghada,Credit
"UHT-milk,soda,detergent",3,1465,9,Maged,60,Hurghada,Cash
dessert,1,2293,9,Maged,60,Hurghada,Cash
"pip fruit,rolls/buns,snack products",3,991,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,butter milk,margarine",4,496,15,Sameh,35,Hurghada,Cash
"sausage,pip fruit,root vegetables,whole milk,spread cheese,rolls/buns,margarine,bottled water",8,888,15,Sameh,35,Hurghada,Cash
"pip fruit,soda",2,1436,15,Sameh,35,Hurghada,Cash
"meat,pork,soft cheese,oil,margarine,seasonal products",6,2254,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,mayonnaise,frozen potato products,pastry,margarine,baking powder",7,115,15,Sameh,35,Hurghada,Credit
misc. beverages,1,1722,9,Maged,60,Hurghada,Cash
"fruit/vegetable juice,pot plants",2,1084,15,Sameh,35,Hurghada,Credit
"rolls/buns,margarine,bottled water,rum,red/blush wine,long life bakery product,waffles,chocolate",8,2000,9,Maged,60,Hurghada,Cash
canned beer,1,905,15,Sameh,35,Hurghada,Cash
"sausage,pork,hard cheese,rolls/buns,pickled vegetables,dish cleaner",6,2119,9,Maged,60,Hurghada,Credit
candy,1,863,15,Sameh,35,Hurghada,Cash
"other vegetables,whole milk,rolls/buns,skin care,dishes,flower (seeds)",6,862,15,Sameh,35,Hurghada,Cash
"other vegetables,packaged fruit/vegetables,brown bread,pastry,light bulbs,newspapers",6,1871,15,Sameh,35,Hurghada,Credit
"sausage,chicken,other vegetables,whole milk,whipped/sour cream,domestic eggs,rolls/buns,house keeping products",8,2388,15,Sameh,35,Hurghada,Credit
"root vegetables,whole milk,hard cheese,sauces,bottled water,fruit/vegetable juice",6,2310,15,Sameh,35,Hurghada,Credit
"tropical fruit,butter milk,beverages,bottled water,fruit/vegetable juice,salty snack,chewing gum,napkins,newspapers,shopping bags",10,1008,9,Maged,60,Hurghada,Credit
"whole milk,yogurt,brown bread,chocolate,newspapers",5,929,15,Sameh,35,Hurghada,Cash
"other vegetables,white bread,pickled vegetables,soda,shopping bags",5,1319,15,Sameh,35,Hurghada,Credit
"citrus fruit,pip fruit,other vegetables,whole milk,frozen vegetables,bottled water",6,1179,9,Maged,60,Hurghada,Cash
"frankfurter,whole milk,yogurt,frozen vegetables,coffee,bottled water,bottled beer",7,1785,15,Sameh,35,Hurghada,Credit
"ham,beef,tropical fruit,cat food",4,349,15,Sameh,35,Hurghada,Cash
rolls/buns,1,1631,15,Sameh,35,Hurghada,Credit
"citrus fruit,other vegetables",2,1291,9,Maged,60,Hurghada,Credit
"yogurt,beverages,domestic eggs,rolls/buns,pastry,soda,long life bakery product,chocolate,chocolate marshmallow,napkins",10,499,15,Sameh,35,Hurghada,Cash
"frankfurter,chicken,pork,tropical fruit,pip fruit,yogurt,whipped/sour cream,frozen vegetables,semi-finished bread,zwieback,flour,vinegar,margarine,pickled vegetables,bottled water,soda,waffles,chocolate,chocolate marshmallow,detergent,napkins",21,944,15,Sameh,35,Hurghada,Credit
beef,1,491,9,Maged,60,Hurghada,Credit
"rolls/buns,fruit/vegetable juice",2,2362,15,Sameh,35,Hurghada,Credit
"sausage,sliced cheese,canned beer",3,463,15,Sameh,35,Hurghada,Cash
whole milk,1,438,15,Sameh,35,Hurghada,Cash
pork,1,2449,15,Sameh,35,Hurghada,Credit
"whole milk,butter,coffee,bottled water,seasonal products,candles",6,1971,15,Sameh,35,Hurghada,Credit
"other vegetables,whole milk,yogurt,rolls/buns,female sanitary products,hygiene articles",6,1647,15,Sameh,35,Hurghada,Cash
"pork,semi-finished bread,soda",3,812,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,curd,whipped/sour cream,frozen vegetables,roll products ,semi-finished bread,salty snack,seasonal products",9,1418,9,Maged,60,Hurghada,Cash
"sausage,tropical fruit,whole milk,whipped/sour cream,specialty cheese,soda,skin care",7,2346,9,Maged,60,Hurghada,Credit
"frankfurter,rolls/buns,bottled water",3,731,9,Maged,60,Hurghada,Cash
"meat,pip fruit,other vegetables,brown bread,roll products ,soda",6,466,15,Sameh,35,Hurghada,Credit
canned beer,1,1067,9,Maged,60,Hurghada,Credit
whole milk,1,1137,15,Sameh,35,Hurghada,Credit
"citrus fruit,root vegetables,other vegetables,whole milk,margarine,specialty fat,hygiene articles",7,1795,15,Sameh,35,Hurghada,Credit
"pork,beef,other vegetables,whipped/sour cream,waffles,chewing gum",6,674,15,Sameh,35,Hurghada,Credit
"whole milk,whipped/sour cream,domestic eggs,white bread,photo/film",5,1143,15,Sameh,35,Hurghada,Credit
"pork,soda",2,1468,15,Sameh,35,Hurghada,Cash
"frankfurter,sausage,chicken,citrus fruit,root vegetables,other vegetables,frozen vegetables,rice,newspapers",9,2238,15,Sameh,35,Hurghada,Cash
"citrus fruit,root vegetables,whole milk,yogurt,whipped/sour cream,condensed milk,rolls/buns,flour,long life bakery product",9,1811,9,Maged,60,Hurghada,Cash
"whole milk,white bread,flour,sugar,pot plants",5,2161,9,Maged,60,Hurghada,Credit
"processed cheese,rolls/buns,soda,flower (seeds)",4,183,9,Maged,60,Hurghada,Credit
"turkey,beef,semi-finished bread",3,1576,9,Maged,60,Hurghada,Credit
"hard cheese,salt,canned vegetables",3,1166,15,Sameh,35,Hurghada,Credit
"frankfurter,pip fruit,hard cheese,bottled water,chocolate",5,979,9,Maged,60,Hurghada,Cash
"chicken,turkey,citrus fruit,tropical fruit,berries,onions,whole milk,yogurt,whipped/sour cream,rolls/buns,pastry,margarine,cat food,soda,kitchen utensil,pot plants",16,1233,9,Maged,60,Hurghada,Credit
"ham,tropical fruit,butter,cream cheese ,domestic eggs,white bread,pastry,tea,fruit/vegetable juice,chocolate,shopping bags",11,636,15,Sameh,35,Hurghada,Credit
"tropical fruit,rolls/buns,chocolate,chocolate marshmallow,newspapers",5,919,9,Maged,60,Hurghada,Credit
"pork,onions,other vegetables,butter,dessert,beverages,UHT-milk,specialty cheese,frozen vegetables,rolls/buns,coffee,shopping bags",12,1623,15,Sameh,35,Hurghada,Cash
"citrus fruit,soda,misc. beverages",3,1090,15,Sameh,35,Hurghada,Credit
"waffles,newspapers",2,659,9,Maged,60,Hurghada,Credit
"whole milk,frozen vegetables,pastry,cleaner",4,2439,9,Maged,60,Hurghada,Cash
"domestic eggs,pastry,hygiene articles",3,126,9,Maged,60,Hurghada,Credit
"sausage,root vegetables,packaged fruit/vegetables,yogurt,frozen potato products,brown bread,soda,candy",8,699,9,Maged,60,Hurghada,Credit
"whole milk,pastry",2,2234,15,Sameh,35,Hurghada,Credit
"citrus fruit,other vegetables,packaged fruit/vegetables,yogurt,margarine,sugar,artif. sweetener,baking powder,candles",9,1882,9,Maged,60,Hurghada,Credit
"hamburger meat,whole milk,coffee",3,2479,15,Sameh,35,Hurghada,Credit
"finished products,beef,citrus fruit,yogurt,frozen potato products,pastry,soups,coffee,candy",9,136,9,Maged,60,Hurghada,Credit
"sausage,pip fruit,processed cheese,frozen meals,pastry,semi-finished bread,dog food,syrup",8,1190,9,Maged,60,Hurghada,Cash
"other vegetables,chocolate marshmallow",2,703,9,Maged,60,Hurghada,Cash
"tropical fruit,yogurt,beverages,UHT-milk,fruit/vegetable juice,hygiene articles",6,1782,15,Sameh,35,Hurghada,Cash
"hamburger meat,citrus fruit,tropical fruit,whole milk,yogurt,brown bread,napkins,shopping bags",8,1970,9,Maged,60,Hurghada,Cash
"meat,tropical fruit,other vegetables,candy",4,1671,9,Maged,60,Hurghada,Cash
whipped/sour cream,1,879,9,Maged,60,Hurghada,Cash
"whole milk,bottled water",2,572,9,Maged,60,Hurghada,Credit
"ham,UHT-milk",2,1663,15,Sameh,35,Hurghada,Credit
"whole milk,yogurt",2,1877,9,Maged,60,Hurghada,Cash
"ice cream,canned beer",2,1743,15,Sameh,35,Hurghada,Credit
"hamburger meat,citrus fruit,whole milk,butter,yogurt,cat food,hygiene articles,shopping bags",8,851,15,Sameh,35,Hurghada,Credit
"root vegetables,herbs,other vegetables,candy,seasonal products,shopping bags",6,2280,9,Maged,60,Hurghada,Credit
"berries,yogurt,misc. beverages,canned beer,liquor,cake bar",6,818,9,Maged,60,Hurghada,Cash
"frankfurter,other vegetables,whole milk,coffee,hygiene articles",5,1100,9,Maged,60,Hurghada,Cash
"semi-finished bread,long life bakery product,waffles,detergent,newspapers,shopping bags",6,1469,9,Maged,60,Hurghada,Cash
"bottled beer,liquor",2,1111,15,Sameh,35,Hurghada,Credit
"ham,yogurt,cling film/bags",3,219,9,Maged,60,Hurghada,Cash
"frankfurter,rolls/buns,chocolate",3,1716,15,Sameh,35,Hurghada,Cash
bottled beer,1,1607,15,Sameh,35,Hurghada,Cash
sausage,1,2226,15,Sameh,35,Hurghada,Credit
"other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles",6,1570,9,Maged,60,Hurghada,Credit
"root vegetables,whole milk,curd",3,1952,15,Sameh,35,Hurghada,Cash
"coffee,soda,canned beer",3,1634,9,Maged,60,Hurghada,Cash
long life bakery product,1,127,9,Maged,60,Hurghada,Credit
"root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy",7,102,15,Sameh,35,Hurghada,Cash
"curd,flour,canned beer",3,1276,15,Sameh,35,Hurghada,Cash
"berries,whipped/sour cream,coffee,bottled water,soda,white wine,salty snack,hygiene articles",8,273,9,Maged,60,Hurghada,Credit
frozen fish,1,129,15,Sameh,35,Hurghada,Cash
"sausage,hamburger meat,tropical fruit,pip fruit,other vegetables,sliced cheese,hard cheese,frozen fish,rolls/buns,brown bread,pastry,sauces,organic products,canned fruit,popcorn,dental care,napkins,kitchen towels",18,1488,9,Maged,60,Hurghada,Credit
"pork,hamburger meat,citrus fruit,butter,yogurt,whipped/sour cream,hard cheese,frozen vegetables,white bread,Instant food products,fruit/vegetable juice,salty snack,candy,shopping bags",14,2336,9,Maged,60,Hurghada,Credit
"sausage,citrus fruit,tropical fruit,curd,dessert,processed cheese,margarine,soda,canned beer,napkins",10,1714,15,Sameh,35,Hurghada,Cash
"tropical fruit,onions,other vegetables,whole milk,butter milk,pickled vegetables,kitchen towels",7,256,9,Maged,60,Hurghada,Credit
"dessert,canned beer",2,1866,15,Sameh,35,Hurghada,Credit
"pip fruit,yogurt,pastry,baking powder,long life bakery product",5,470,9,Maged,60,Hurghada,Cash
"dessert,bottled beer,candy",3,1133,15,Sameh,35,Hurghada,Credit
"beverages,cat food,dish cleaner,napkins,shopping bags",5,1843,9,Maged,60,Hurghada,Cash
"whole milk,brown bread,soda",3,988,15,Sameh,35,Hurghada,Cash
